IDS,,Classification,Candidate,,,,,,,,(Candidate) How do you think you measure up,,,,,Candidate Preference,,,,,,Partner,,,,,,,,(Partner) How do you think you measure up,,,,,Parterner Preference,,,,,,Correlation,Candidate Propensities,,,
iid,pid,match,gender,age,race,undergra,field_cd,zipcode,income,career_c,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,gender_o,age_o,race_o,undergra,field_cd,zipcode,income,career_c,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,int_corr,imprace,imprelig,date,go_out
531,527,0,1,25,4,COOPER UNION,5,"11,572","0,0",2,10,10,6,10,10,15,30,20,20,10,5,,24,6,UCLA,11,90034,23861,10,10,10,10,10,50,50,20,10,5,10,5,0.18,5,1,7,2
531,528,0,1,25,4,COOPER UNION,5,"11,572","0,0",2,10,10,6,10,10,15,30,20,20,10,5,,29,3,Conneticut College,11,10029,58631,9,6,8,8,8,40,40,10,30,10,10,,0.34,5,1,7,2
531,529,0,1,25,4,COOPER UNION,5,"11,572","0,0",2,10,10,6,10,10,15,30,20,20,10,5,,22,4,ColumbiaU,5,0,0,5,6,10,9,7,5,10,25,25,10,10,20,0.42,5,1,7,2
531,530,0,1,25,4,COOPER UNION,5,"11,572","0,0",2,10,10,6,10,10,15,30,20,20,10,5,,22,4,Tianjin University in China,5,471001,0,10,3,9,9,9,7,20,20,10,15,5,30,0.35,5,1,7,2
532,509,0,1,26,4,Univeristy of California,5,"94,536",46272,5,7,9,7,8,8,25,20,20,20,5,10,,28,4,NYU,6,10594,0,16,5,6,4,8,9,10,20,30,10,10,20,0.03,8,3,2,2
532,510,0,1,26,4,Univeristy of California,5,"94,536",46272,5,7,9,7,8,8,25,20,20,20,5,10,,26,3,Universidad de Chile,8,0,0,2,7,9,6,8,4,25,25,25,12,3,10,0.04,8,3,2,2
532,511,0,1,26,4,Univeristy of California,5,"94,536",46272,5,7,9,7,8,8,25,20,20,20,5,10,,23,4,S.V Regional Engineering College,5,395001,0,7,8,4,10,8,8,20,10,10,30,15,15,-0.45,8,3,2,2
532,512,0,1,26,4,Univeristy of California,5,"94,536",46272,5,7,9,7,8,8,25,20,20,20,5,10,,,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,20,20,20,5,15,-0.24,8,3,2,2
532,513,0,1,26,4,Univeristy of California,5,"94,536",46272,5,7,9,7,8,8,25,20,20,20,5,10,,23,2,Tufts University,15,33418,572,6,8,7,6,4,20,20,20,20,20,5,15,0,8,3,2,2
532,514,0,1,26,4,Univeristy of California,5,"94,536",46272,5,7,9,7,8,8,25,20,20,20,5,10,,23,2,Princeton University,3,11001,9642,8,10,8,9,7,20,20,20,20,15,5,20,-0.04,8,3,2,2
532,515,0,1,26,4,Univeristy of California,5,"94,536",46272,5,7,9,7,8,8,25,20,20,20,5,10,,23,2,University of Kansas,6,67111,1,8,10,8,10,8,20,20,20,20,15,10,15,0.07,8,3,2,2
532,516,0,1,26,4,Univeristy of California,5,"94,536",46272,5,7,9,7,8,8,25,20,20,20,5,10,,27,4,California State University Los Angeles,10,91754,2508,8,9,9,8,8,58,58,5,8,10,7,12,-0.22,8,3,2,2
532,517,0,1,26,4,Univeristy of California,5,"94,536",46272,5,7,9,7,8,8,25,20,20,20,5,10,,30,3,Southwestern University,15,78666,0,6,8,9,7,9,7,15,20,20,20,5,10,0,8,3,2,2
532,518,0,1,26,4,Univeristy of California,5,"94,536",46272,5,7,9,7,8,8,25,20,20,20,5,10,,23,2,University of California at Santa Barbara,15,92028,5627,6,9,8,8,7,20,20,25,25,30,5,5,0,8,3,2,2
532,519,0,1,26,4,Univeristy of California,5,"94,536",46272,5,7,9,7,8,8,25,20,20,20,5,10,,26,2,Yale,9,2420,0,13,8,10,9,9,10,40,5,30,15,5,5,0.03,8,3,2,2
532,520,0,1,26,4,Univeristy of California,5,"94,536",46272,5,7,9,7,8,8,25,20,20,20,5,10,,28,6,Santa Clara University,11,96797,6280,8,9,7,8,5,25,25,15,25,15,10,10,-0.05,8,3,2,2
532,521,0,1,26,4,Univeristy of California,5,"94,536",46272,5,7,9,7,8,8,25,20,20,20,5,10,,26,2,NYU,11,84108,1191,7,9,9,8,8,10,10,30,20,15,15,10,-0.16,8,3,2,2
532,522,0,1,26,4,Univeristy of California,5,"94,536",46272,5,7,9,7,8,8,25,20,20,20,5,10,,22,2,Georgetown,1,19087,1787,7,7,7,9,8,10,10,20,15,20,15,20,0.19,8,3,2,2
532,523,1,1,26,4,Univeristy of California,5,"94,536",46272,5,7,9,7,8,8,25,20,20,20,5,10,,27,4,Beijing University,9,10027,0,10,6,9,8,9,6,10,25,20,20,5,20,0.48,8,3,2,2
532,524,1,1,26,4,Univeristy of California,5,"94,536",46272,5,7,9,7,8,8,25,20,20,20,5,10,,25,4,Columbia University,4,48306,2412,5,9,7,8,7,15,15,20,25,20,10,10,-0.27,8,3,2,2
532,525,0,1,26,4,Univeristy of California,5,"94,536",46272,5,7,9,7,8,8,25,20,20,20,5,10,,24,2,Cornell University,15,12020,6510,6,10,8,10,9,10,10,15,30,20,15,10,0.13,8,3,2,2
532,526,0,1,26,4,Univeristy of California,5,"94,536",46272,5,7,9,7,8,8,25,20,20,20,5,10,,26,3,Rutgers College,11,0,0,11,3,6,9,7,10,10,10,30,20,10,15,-0.02,8,3,2,2
532,527,0,1,26,4,Univeristy of California,5,"94,536",46272,5,7,9,7,8,8,25,20,20,20,5,10,,24,6,UCLA,11,90034,23861,10,10,10,10,10,50,50,20,10,5,10,5,-0.16,8,3,2,2
532,528,0,1,26,4,Univeristy of California,5,"94,536",46272,5,7,9,7,8,8,25,20,20,20,5,10,,29,3,Conneticut College,11,10029,58631,9,6,8,8,8,40,40,10,30,10,10,,0.12,8,3,2,2
532,529,1,1,26,4,Univeristy of California,5,"94,536",46272,5,7,9,7,8,8,25,20,20,20,5,10,,22,4,ColumbiaU,5,0,0,5,6,10,9,7,5,10,25,25,10,10,20,-0.15,8,3,2,2
532,530,0,1,26,4,Univeristy of California,5,"94,536",46272,5,7,9,7,8,8,25,20,20,20,5,10,,22,4,Tianjin University in China,5,471001,0,10,3,9,9,9,7,20,20,10,15,5,30,0.03,8,3,2,2
533,509,0,1,26,2,University of Reading,5,"26,223","0,0",2,8,9,8,9,9,25,25,25,13,12,0,,28,4,NYU,6,10594,0,16,5,6,4,8,9,10,20,30,10,10,20,0.37,1,1,6,2
533,510,1,1,26,2,University of Reading,5,"26,223","0,0",2,8,9,8,9,9,25,25,25,13,12,0,,26,3,Universidad de Chile,8,0,0,2,7,9,6,8,4,25,25,25,12,3,10,0.69,1,1,6,2
533,511,0,1,26,2,University of Reading,5,"26,223","0,0",2,8,9,8,9,9,25,25,25,13,12,0,,23,4,S.V Regional Engineering College,5,395001,0,7,8,4,10,8,8,20,10,10,30,15,15,0.6,1,1,6,2
533,512,0,1,26,2,University of Reading,5,"26,223","0,0",2,8,9,8,9,9,25,25,25,13,12,0,,,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,20,20,20,5,15,0.35,1,1,6,2
533,513,1,1,26,2,University of Reading,5,"26,223","0,0",2,8,9,8,9,9,25,25,25,13,12,0,,23,2,Tufts University,15,33418,572,6,8,7,6,4,20,20,20,20,20,5,15,0.12,1,1,6,2
533,514,0,1,26,2,University of Reading,5,"26,223","0,0",2,8,9,8,9,9,25,25,25,13,12,0,,23,2,Princeton University,3,11001,9642,8,10,8,9,7,20,20,20,20,15,5,20,0.24,1,1,6,2
533,515,0,1,26,2,University of Reading,5,"26,223","0,0",2,8,9,8,9,9,25,25,25,13,12,0,,23,2,University of Kansas,6,67111,1,8,10,8,10,8,20,20,20,20,15,10,15,0.6,1,1,6,2
533,516,0,1,26,2,University of Reading,5,"26,223","0,0",2,8,9,8,9,9,25,25,25,13,12,0,,27,4,California State University Los Angeles,10,91754,2508,8,9,9,8,8,58,58,5,8,10,7,12,0.03,1,1,6,2
533,517,0,1,26,2,University of Reading,5,"26,223","0,0",2,8,9,8,9,9,25,25,25,13,12,0,,30,3,Southwestern University,15,78666,0,6,8,9,7,9,7,15,20,20,20,5,10,0.3,1,1,6,2
533,518,0,1,26,2,University of Reading,5,"26,223","0,0",2,8,9,8,9,9,25,25,25,13,12,0,,23,2,University of California at Santa Barbara,15,92028,5627,6,9,8,8,7,20,20,25,25,30,5,5,-0.06,1,1,6,2
533,519,0,1,26,2,University of Reading,5,"26,223","0,0",2,8,9,8,9,9,25,25,25,13,12,0,,26,2,Yale,9,2420,0,13,8,10,9,9,10,40,5,30,15,5,5,0.59,1,1,6,2
533,520,0,1,26,2,University of Reading,5,"26,223","0,0",2,8,9,8,9,9,25,25,25,13,12,0,,28,6,Santa Clara University,11,96797,6280,8,9,7,8,5,25,25,15,25,15,10,10,-0.11,1,1,6,2
533,521,0,1,26,2,University of Reading,5,"26,223","0,0",2,8,9,8,9,9,25,25,25,13,12,0,,26,2,NYU,11,84108,1191,7,9,9,8,8,10,10,30,20,15,15,10,0.55,1,1,6,2
533,522,0,1,26,2,University of Reading,5,"26,223","0,0",2,8,9,8,9,9,25,25,25,13,12,0,,22,2,Georgetown,1,19087,1787,7,7,7,9,8,10,10,20,15,20,15,20,0.12,1,1,6,2
533,523,0,1,26,2,University of Reading,5,"26,223","0,0",2,8,9,8,9,9,25,25,25,13,12,0,,27,4,Beijing University,9,10027,0,10,6,9,8,9,6,10,25,20,20,5,20,0.28,1,1,6,2
533,524,0,1,26,2,University of Reading,5,"26,223","0,0",2,8,9,8,9,9,25,25,25,13,12,0,,25,4,Columbia University,4,48306,2412,5,9,7,8,7,15,15,20,25,20,10,10,0.21,1,1,6,2
533,525,0,1,26,2,University of Reading,5,"26,223","0,0",2,8,9,8,9,9,25,25,25,13,12,0,,24,2,Cornell University,15,12020,6510,6,10,8,10,9,10,10,15,30,20,15,10,0.11,1,1,6,2
533,526,0,1,26,2,University of Reading,5,"26,223","0,0",2,8,9,8,9,9,25,25,25,13,12,0,,26,3,Rutgers College,11,0,0,11,3,6,9,7,10,10,10,30,20,10,15,0.35,1,1,6,2
533,527,0,1,26,2,University of Reading,5,"26,223","0,0",2,8,9,8,9,9,25,25,25,13,12,0,,24,6,UCLA,11,90034,23861,10,10,10,10,10,50,50,20,10,5,10,5,0.34,1,1,6,2
533,528,0,1,26,2,University of Reading,5,"26,223","0,0",2,8,9,8,9,9,25,25,25,13,12,0,,29,3,Conneticut College,11,10029,58631,9,6,8,8,8,40,40,10,30,10,10,,0.18,1,1,6,2
533,529,0,1,26,2,University of Reading,5,"26,223","0,0",2,8,9,8,9,9,25,25,25,13,12,0,,22,4,ColumbiaU,5,0,0,5,6,10,9,7,5,10,25,25,10,10,20,0.78,1,1,6,2
533,530,0,1,26,2,University of Reading,5,"26,223","0,0",2,8,9,8,9,9,25,25,25,13,12,0,,22,4,Tianjin University in China,5,471001,0,10,3,9,9,9,7,20,20,10,15,5,30,0.32,1,1,6,2
534,509,0,1,24,6,Texas State University,5,"0,0","0,0",5,7,9,8,9,5,30,30,30,5,2,3,,28,4,NYU,6,10594,0,16,5,6,4,8,9,10,20,30,10,10,20,0.11,1,1,5,6
534,510,0,1,24,6,Texas State University,5,"0,0","0,0",5,7,9,8,9,5,30,30,30,5,2,3,,26,3,Universidad de Chile,8,0,0,2,7,9,6,8,4,25,25,25,12,3,10,0.5,1,1,5,6
534,511,1,1,24,6,Texas State University,5,"0,0","0,0",5,7,9,8,9,5,30,30,30,5,2,3,,23,4,S.V Regional Engineering College,5,395001,0,7,8,4,10,8,8,20,10,10,30,15,15,0.28,1,1,5,6
534,512,0,1,24,6,Texas State University,5,"0,0","0,0",5,7,9,8,9,5,30,30,30,5,2,3,,,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,20,20,20,5,15,0.23,1,1,5,6
534,513,0,1,24,6,Texas State University,5,"0,0","0,0",5,7,9,8,9,5,30,30,30,5,2,3,,23,2,Tufts University,15,33418,572,6,8,7,6,4,20,20,20,20,20,5,15,-0.11,1,1,5,6
534,514,0,1,24,6,Texas State University,5,"0,0","0,0",5,7,9,8,9,5,30,30,30,5,2,3,,23,2,Princeton University,3,11001,9642,8,10,8,9,7,20,20,20,20,15,5,20,0.06,1,1,5,6
534,515,0,1,24,6,Texas State University,5,"0,0","0,0",5,7,9,8,9,5,30,30,30,5,2,3,,23,2,University of Kansas,6,67111,1,8,10,8,10,8,20,20,20,20,15,10,15,0.26,1,1,5,6
534,516,0,1,24,6,Texas State University,5,"0,0","0,0",5,7,9,8,9,5,30,30,30,5,2,3,,27,4,California State University Los Angeles,10,91754,2508,8,9,9,8,8,58,58,5,8,10,7,12,0.12,1,1,5,6
534,517,0,1,24,6,Texas State University,5,"0,0","0,0",5,7,9,8,9,5,30,30,30,5,2,3,,30,3,Southwestern University,15,78666,0,6,8,9,7,9,7,15,20,20,20,5,10,-0.01,1,1,5,6
534,518,0,1,24,6,Texas State University,5,"0,0","0,0",5,7,9,8,9,5,30,30,30,5,2,3,,23,2,University of California at Santa Barbara,15,92028,5627,6,9,8,8,7,20,20,25,25,30,5,5,-0.23,1,1,5,6
534,519,0,1,24,6,Texas State University,5,"0,0","0,0",5,7,9,8,9,5,30,30,30,5,2,3,,26,2,Yale,9,2420,0,13,8,10,9,9,10,40,5,30,15,5,5,0.13,1,1,5,6
534,520,0,1,24,6,Texas State University,5,"0,0","0,0",5,7,9,8,9,5,30,30,30,5,2,3,,28,6,Santa Clara University,11,96797,6280,8,9,7,8,5,25,25,15,25,15,10,10,-0.09,1,1,5,6
534,521,1,1,24,6,Texas State University,5,"0,0","0,0",5,7,9,8,9,5,30,30,30,5,2,3,,26,2,NYU,11,84108,1191,7,9,9,8,8,10,10,30,20,15,15,10,0.25,1,1,5,6
534,522,0,1,24,6,Texas State University,5,"0,0","0,0",5,7,9,8,9,5,30,30,30,5,2,3,,22,2,Georgetown,1,19087,1787,7,7,7,9,8,10,10,20,15,20,15,20,0.14,1,1,5,6
534,523,0,1,24,6,Texas State University,5,"0,0","0,0",5,7,9,8,9,5,30,30,30,5,2,3,,27,4,Beijing University,9,10027,0,10,6,9,8,9,6,10,25,20,20,5,20,0.14,1,1,5,6
534,524,1,1,24,6,Texas State University,5,"0,0","0,0",5,7,9,8,9,5,30,30,30,5,2,3,,25,4,Columbia University,4,48306,2412,5,9,7,8,7,15,15,20,25,20,10,10,-0.17,1,1,5,6
534,525,0,1,24,6,Texas State University,5,"0,0","0,0",5,7,9,8,9,5,30,30,30,5,2,3,,24,2,Cornell University,15,12020,6510,6,10,8,10,9,10,10,15,30,20,15,10,-0.4,1,1,5,6
534,526,1,1,24,6,Texas State University,5,"0,0","0,0",5,7,9,8,9,5,30,30,30,5,2,3,,26,3,Rutgers College,11,0,0,11,3,6,9,7,10,10,10,30,20,10,15,0.36,1,1,5,6
534,527,0,1,24,6,Texas State University,5,"0,0","0,0",5,7,9,8,9,5,30,30,30,5,2,3,,24,6,UCLA,11,90034,23861,10,10,10,10,10,50,50,20,10,5,10,5,0.38,1,1,5,6
534,528,0,1,24,6,Texas State University,5,"0,0","0,0",5,7,9,8,9,5,30,30,30,5,2,3,,29,3,Conneticut College,11,10029,58631,9,6,8,8,8,40,40,10,30,10,10,,0.11,1,1,5,6
534,529,1,1,24,6,Texas State University,5,"0,0","0,0",5,7,9,8,9,5,30,30,30,5,2,3,,22,4,ColumbiaU,5,0,0,5,6,10,9,7,5,10,25,25,10,10,20,0.43,1,1,5,6
534,530,1,1,24,6,Texas State University,5,"0,0","0,0",5,7,9,8,9,5,30,30,30,5,2,3,,22,4,Tianjin University in China,5,471001,0,10,3,9,9,9,7,20,20,10,15,5,30,0.26,1,1,5,6
535,509,1,1,23,2,Loyola College,10,"19,380",48137,2,6,7,6,7,5,23,14,19,16,10,18,,28,4,NYU,6,10594,0,16,5,6,4,8,9,10,20,30,10,10,20,0.39,5,6,5,3
535,510,0,1,23,2,Loyola College,10,"19,380",48137,2,6,7,6,7,5,23,14,19,16,10,18,,26,3,Universidad de Chile,8,0,0,2,7,9,6,8,4,25,25,25,12,3,10,0.24,5,6,5,3
535,511,1,1,23,2,Loyola College,10,"19,380",48137,2,6,7,6,7,5,23,14,19,16,10,18,,23,4,S.V Regional Engineering College,5,395001,0,7,8,4,10,8,8,20,10,10,30,15,15,0.24,5,6,5,3
535,512,0,1,23,2,Loyola College,10,"19,380",48137,2,6,7,6,7,5,23,14,19,16,10,18,,,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,20,20,20,5,15,0.46,5,6,5,3
535,513,1,1,23,2,Loyola College,10,"19,380",48137,2,6,7,6,7,5,23,14,19,16,10,18,,23,2,Tufts University,15,33418,572,6,8,7,6,4,20,20,20,20,20,5,15,0.52,5,6,5,3
535,514,0,1,23,2,Loyola College,10,"19,380",48137,2,6,7,6,7,5,23,14,19,16,10,18,,23,2,Princeton University,3,11001,9642,8,10,8,9,7,20,20,20,20,15,5,20,0.38,5,6,5,3
535,515,1,1,23,2,Loyola College,10,"19,380",48137,2,6,7,6,7,5,23,14,19,16,10,18,,23,2,University of Kansas,6,67111,1,8,10,8,10,8,20,20,20,20,15,10,15,-0.19,5,6,5,3
535,516,1,1,23,2,Loyola College,10,"19,380",48137,2,6,7,6,7,5,23,14,19,16,10,18,,27,4,California State University Los Angeles,10,91754,2508,8,9,9,8,8,58,58,5,8,10,7,12,0.46,5,6,5,3
535,517,0,1,23,2,Loyola College,10,"19,380",48137,2,6,7,6,7,5,23,14,19,16,10,18,,30,3,Southwestern University,15,78666,0,6,8,9,7,9,7,15,20,20,20,5,10,0.18,5,6,5,3
535,518,1,1,23,2,Loyola College,10,"19,380",48137,2,6,7,6,7,5,23,14,19,16,10,18,,23,2,University of California at Santa Barbara,15,92028,5627,6,9,8,8,7,20,20,25,25,30,5,5,0.61,5,6,5,3
535,519,0,1,23,2,Loyola College,10,"19,380",48137,2,6,7,6,7,5,23,14,19,16,10,18,,26,2,Yale,9,2420,0,13,8,10,9,9,10,40,5,30,15,5,5,-0.04,5,6,5,3
535,520,0,1,23,2,Loyola College,10,"19,380",48137,2,6,7,6,7,5,23,14,19,16,10,18,,28,6,Santa Clara University,11,96797,6280,8,9,7,8,5,25,25,15,25,15,10,10,0.15,5,6,5,3
535,521,1,1,23,2,Loyola College,10,"19,380",48137,2,6,7,6,7,5,23,14,19,16,10,18,,26,2,NYU,11,84108,1191,7,9,9,8,8,10,10,30,20,15,15,10,-0.18,5,6,5,3
535,522,0,1,23,2,Loyola College,10,"19,380",48137,2,6,7,6,7,5,23,14,19,16,10,18,,22,2,Georgetown,1,19087,1787,7,7,7,9,8,10,10,20,15,20,15,20,0.46,5,6,5,3
535,523,0,1,23,2,Loyola College,10,"19,380",48137,2,6,7,6,7,5,23,14,19,16,10,18,,27,4,Beijing University,9,10027,0,10,6,9,8,9,6,10,25,20,20,5,20,0.52,5,6,5,3
535,524,1,1,23,2,Loyola College,10,"19,380",48137,2,6,7,6,7,5,23,14,19,16,10,18,,25,4,Columbia University,4,48306,2412,5,9,7,8,7,15,15,20,25,20,10,10,0.3,5,6,5,3
535,525,0,1,23,2,Loyola College,10,"19,380",48137,2,6,7,6,7,5,23,14,19,16,10,18,,24,2,Cornell University,15,12020,6510,6,10,8,10,9,10,10,15,30,20,15,10,0.26,5,6,5,3
535,526,0,1,23,2,Loyola College,10,"19,380",48137,2,6,7,6,7,5,23,14,19,16,10,18,,26,3,Rutgers College,11,0,0,11,3,6,9,7,10,10,10,30,20,10,15,0.62,5,6,5,3
535,527,0,1,23,2,Loyola College,10,"19,380",48137,2,6,7,6,7,5,23,14,19,16,10,18,,24,6,UCLA,11,90034,23861,10,10,10,10,10,50,50,20,10,5,10,5,0.35,5,6,5,3
535,528,0,1,23,2,Loyola College,10,"19,380",48137,2,6,7,6,7,5,23,14,19,16,10,18,,29,3,Conneticut College,11,10029,58631,9,6,8,8,8,40,40,10,30,10,10,,-0.43,5,6,5,3
535,529,0,1,23,2,Loyola College,10,"19,380",48137,2,6,7,6,7,5,23,14,19,16,10,18,,22,4,ColumbiaU,5,0,0,5,6,10,9,7,5,10,25,25,10,10,20,0.23,5,6,5,3
535,530,0,1,23,2,Loyola College,10,"19,380",48137,2,6,7,6,7,5,23,14,19,16,10,18,,22,4,Tianjin University in China,5,471001,0,10,3,9,9,9,7,20,20,10,15,5,30,0.11,5,6,5,3
536,509,0,1,29,2,Naples,2,"80,131","0,0",7,7,8,8,8,8,30,20,20,20,10,0,,28,4,NYU,6,10594,0,16,5,6,4,8,9,10,20,30,10,10,20,0.84,1,1,5,2
536,510,1,1,29,2,Naples,2,"80,131","0,0",7,7,8,8,8,8,30,20,20,20,10,0,,26,3,Universidad de Chile,8,0,0,2,7,9,6,8,4,25,25,25,12,3,10,0.36,1,1,5,2
536,511,0,1,29,2,Naples,2,"80,131","0,0",7,7,8,8,8,8,30,20,20,20,10,0,,23,4,S.V Regional Engineering College,5,395001,0,7,8,4,10,8,8,20,10,10,30,15,15,0.52,1,1,5,2
536,512,0,1,29,2,Naples,2,"80,131","0,0",7,7,8,8,8,8,30,20,20,20,10,0,,,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,20,20,20,5,15,0.54,1,1,5,2
536,513,0,1,29,2,Naples,2,"80,131","0,0",7,7,8,8,8,8,30,20,20,20,10,0,,23,2,Tufts University,15,33418,572,6,8,7,6,4,20,20,20,20,20,5,15,0.66,1,1,5,2
536,514,0,1,29,2,Naples,2,"80,131","0,0",7,7,8,8,8,8,30,20,20,20,10,0,,23,2,Princeton University,3,11001,9642,8,10,8,9,7,20,20,20,20,15,5,20,0.55,1,1,5,2
536,515,0,1,29,2,Naples,2,"80,131","0,0",7,7,8,8,8,8,30,20,20,20,10,0,,23,2,University of Kansas,6,67111,1,8,10,8,10,8,20,20,20,20,15,10,15,0.32,1,1,5,2
536,516,1,1,29,2,Naples,2,"80,131","0,0",7,7,8,8,8,8,30,20,20,20,10,0,,27,4,California State University Los Angeles,10,91754,2508,8,9,9,8,8,58,58,5,8,10,7,12,0.44,1,1,5,2
536,517,0,1,29,2,Naples,2,"80,131","0,0",7,7,8,8,8,8,30,20,20,20,10,0,,30,3,Southwestern University,15,78666,0,6,8,9,7,9,7,15,20,20,20,5,10,0.32,1,1,5,2
536,518,0,1,29,2,Naples,2,"80,131","0,0",7,7,8,8,8,8,30,20,20,20,10,0,,23,2,University of California at Santa Barbara,15,92028,5627,6,9,8,8,7,20,20,25,25,30,5,5,0.61,1,1,5,2
536,519,0,1,29,2,Naples,2,"80,131","0,0",7,7,8,8,8,8,30,20,20,20,10,0,,26,2,Yale,9,2420,0,13,8,10,9,9,10,40,5,30,15,5,5,0.33,1,1,5,2
536,520,0,1,29,2,Naples,2,"80,131","0,0",7,7,8,8,8,8,30,20,20,20,10,0,,28,6,Santa Clara University,11,96797,6280,8,9,7,8,5,25,25,15,25,15,10,10,0.41,1,1,5,2
536,521,0,1,29,2,Naples,2,"80,131","0,0",7,7,8,8,8,8,30,20,20,20,10,0,,26,2,NYU,11,84108,1191,7,9,9,8,8,10,10,30,20,15,15,10,-0.04,1,1,5,2
536,522,0,1,29,2,Naples,2,"80,131","0,0",7,7,8,8,8,8,30,20,20,20,10,0,,22,2,Georgetown,1,19087,1787,7,7,7,9,8,10,10,20,15,20,15,20,0.57,1,1,5,2
536,523,0,1,29,2,Naples,2,"80,131","0,0",7,7,8,8,8,8,30,20,20,20,10,0,,27,4,Beijing University,9,10027,0,10,6,9,8,9,6,10,25,20,20,5,20,0.49,1,1,5,2
536,524,1,1,29,2,Naples,2,"80,131","0,0",7,7,8,8,8,8,30,20,20,20,10,0,,25,4,Columbia University,4,48306,2412,5,9,7,8,7,15,15,20,25,20,10,10,0.51,1,1,5,2
536,525,0,1,29,2,Naples,2,"80,131","0,0",7,7,8,8,8,8,30,20,20,20,10,0,,24,2,Cornell University,15,12020,6510,6,10,8,10,9,10,10,15,30,20,15,10,0.52,1,1,5,2
536,526,0,1,29,2,Naples,2,"80,131","0,0",7,7,8,8,8,8,30,20,20,20,10,0,,26,3,Rutgers College,11,0,0,11,3,6,9,7,10,10,10,30,20,10,15,0.41,1,1,5,2
536,527,0,1,29,2,Naples,2,"80,131","0,0",7,7,8,8,8,8,30,20,20,20,10,0,,24,6,UCLA,11,90034,23861,10,10,10,10,10,50,50,20,10,5,10,5,0.56,1,1,5,2
536,528,0,1,29,2,Naples,2,"80,131","0,0",7,7,8,8,8,8,30,20,20,20,10,0,,29,3,Conneticut College,11,10029,58631,9,6,8,8,8,40,40,10,30,10,10,,-0.54,1,1,5,2
536,529,0,1,29,2,Naples,2,"80,131","0,0",7,7,8,8,8,8,30,20,20,20,10,0,,22,4,ColumbiaU,5,0,0,5,6,10,9,7,5,10,25,25,10,10,20,0.27,1,1,5,2
536,530,0,1,29,2,Naples,2,"80,131","0,0",7,7,8,8,8,8,30,20,20,20,10,0,,22,4,Tianjin University in China,5,471001,0,10,3,9,9,9,7,20,20,10,15,5,30,-0.01,1,1,5,2
537,509,1,1,22,4,UC Berkeley,5,"91,789",61686,1,7,9,9,9,7,20,5,25,25,5,20,,28,4,NYU,6,10594,0,16,5,6,4,8,9,10,20,30,10,10,20,0.67,7,1,5,1
537,510,0,1,22,4,UC Berkeley,5,"91,789",61686,1,7,9,9,9,7,20,5,25,25,5,20,,26,3,Universidad de Chile,8,0,0,2,7,9,6,8,4,25,25,25,12,3,10,-0.04,7,1,5,1
537,511,0,1,22,4,UC Berkeley,5,"91,789",61686,1,7,9,9,9,7,20,5,25,25,5,20,,23,4,S.V Regional Engineering College,5,395001,0,7,8,4,10,8,8,20,10,10,30,15,15,0.36,7,1,5,1
537,512,0,1,22,4,UC Berkeley,5,"91,789",61686,1,7,9,9,9,7,20,5,25,25,5,20,,,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,20,20,20,5,15,0.54,7,1,5,1
537,513,1,1,22,4,UC Berkeley,5,"91,789",61686,1,7,9,9,9,7,20,5,25,25,5,20,,23,2,Tufts University,15,33418,572,6,8,7,6,4,20,20,20,20,20,5,15,0.76,7,1,5,1
537,514,0,1,22,4,UC Berkeley,5,"91,789",61686,1,7,9,9,9,7,20,5,25,25,5,20,,23,2,Princeton University,3,11001,9642,8,10,8,9,7,20,20,20,20,15,5,20,0.81,7,1,5,1
537,515,0,1,22,4,UC Berkeley,5,"91,789",61686,1,7,9,9,9,7,20,5,25,25,5,20,,23,2,University of Kansas,6,67111,1,8,10,8,10,8,20,20,20,20,15,10,15,0.19,7,1,5,1
537,516,0,1,22,4,UC Berkeley,5,"91,789",61686,1,7,9,9,9,7,20,5,25,25,5,20,,27,4,California State University Los Angeles,10,91754,2508,8,9,9,8,8,58,58,5,8,10,7,12,0.62,7,1,5,1
537,517,0,1,22,4,UC Berkeley,5,"91,789",61686,1,7,9,9,9,7,20,5,25,25,5,20,,30,3,Southwestern University,15,78666,0,6,8,9,7,9,7,15,20,20,20,5,10,0.56,7,1,5,1
537,518,0,1,22,4,UC Berkeley,5,"91,789",61686,1,7,9,9,9,7,20,5,25,25,5,20,,23,2,University of California at Santa Barbara,15,92028,5627,6,9,8,8,7,20,20,25,25,30,5,5,0.62,7,1,5,1
537,519,0,1,22,4,UC Berkeley,5,"91,789",61686,1,7,9,9,9,7,20,5,25,25,5,20,,26,2,Yale,9,2420,0,13,8,10,9,9,10,40,5,30,15,5,5,0.25,7,1,5,1
